order_id,order_date,customer_id,city,product_id,category,quantity,selling_price,discount,payment_type,delivery_time
92699,2024-09-02,10632,Mumbai,5009,Food,2,813.32,0,COD,80
92700,2024-07-10,10569,Bangalore,5112,Food,2,699.22,0,UPI,44
92701,2024-07-22,10326,Bangalore,5055,Food,3,468.77,20,Card,92
92702,2024-04-01,10776,Chennai,5001,Food,4,616.47,0,COD,44
92703,2024-03-04,10690,Bangalore,5010,Food,4,591.9,0,COD,35
92704,2024-03-16,10788,Mumbai,5058,Food,3,708.23,5,COD,102
92705,2024-11-21,10032,Pune,5197,Grocery,1,676.5,0,Card,44
92706,2024-10-08,10451,Delhi,5068,Food,4,328.98,0,Wallet,101
92707,2024-03-03,10108,Mumbai,5111,Food,3,176.21,10,UPI,78
92708,2024-12-20,10146,Delhi,5032,Electronics,2,430.52,0,Card,103
92709,2024-04-25,10668,Bangalore,5114,Fashion,4,1007.62,15,Wallet,89
92710,2024-01-01,10673,Bangalore,5088,Food,2,122.19,0,Card,37
92711,2024-04-02,10385,Pune,5096,Fashion,4,865.18,0,COD,100
92712,2024-11-26,10351,Bangalore,5142,Food,3,847.15,0,Card,80
92713,2024-05-17,10787,Chennai,5093,Fashion,1,552.38,10,Wallet,114
92714,2024-07-09,10196,Hyderabad,5167,Electronics,4,653.58,0,UPI,47
92715,2024-01-18,10053,Bangalore,5174,Food,3,781.02,10,Wallet,82
92716,2024-10-21,10192,Chennai,5190,Food,2,1040.92,0,Wallet,87
92717,2024-09-19,10096,Pune,5008,Grocery,4,858.29,10,Card,86
92718,2024-07-13,10753,Delhi,5133,Food,2,775.17,20,UPI,83
92719,2024-08-07,10033,Delhi,5115,Food,2,412.83,15,Wallet,108
92720,2024-12-30,10264,Delhi,5120,Food,1,313.57,15,Wallet,110
92721,2024-12-27,10458,Chennai,5066,Electronics,4,506.23,5,COD,73
92722,2024-09-02,10159,Delhi,5015,Grocery,2,155.72,0,Wallet,68
92723,2024-05-28,10245,Hyderabad,5103,Food,2,618.56,15,COD,98
92724,2024-02-27,10019,Pune,5118,Food,4,788.13,0,Wallet,118
92725,2024-01-25,10754,Hyderabad,5108,Grocery,3,1023.36,20,Wallet,100
92726,2024-08-28,10234,Mumbai,5092,Fashion,4,700.13,15,Card,71
92727,2024-06-30,10648,Mumbai,5194,Fashion,3,602.79,0,COD,90
92728,2024-05-23,10614,Delhi,5031,Grocery,3,157.97,10,Card,85
92729,2024-04-15,10151,Bangalore,5197,Food,2,549.49,20,Wallet,105
92730,2024-05-15,10032,Pune,5144,Electronics,1,401.8,15,COD,79
92731,2024-10-02,10554,Mumbai,5194,Grocery,1,744.18,5,Wallet,110
92732,2024-12-14,10190,Chennai,5050,Grocery,1,146.25,5,COD,47
92733,2024-03-19,10494,Delhi,5017,Fashion,1,453.99,0,COD,21
92734,2024-10-27,10028,Mumbai,5150,Fashion,3,113.03,0,COD,118
92735,2024-01-25,10796,Chennai,5127,Electronics,4,1016.04,0,Card,49
92736,2024-05-10,10377,Pune,5048,Electronics,1,180.67,5,Wallet,32
92737,2024-03-17,10503,Hyderabad,5018,Grocery,4,838.6,5,COD,51
92738,2024-08-28,10200,Chennai,5183,Grocery,3,294.76,20,Card,23
92739,2024-10-05,10751,Hyderabad,5154,Grocery,2,440.16,10,COD,38
92740,2024-06-27,10526,Chennai,5034,Grocery,4,351.56,10,COD,61
92741,2024-03-03,10050,Bangalore,5198,Food,1,671.78,10,Wallet,37
92742,2024-11-25,10644,Pune,5169,Fashion,3,154.92,15,UPI,26
92743,2024-01-09,10127,Bangalore,5032,Electronics,4,432.22,5,COD,85
92744,2024-09-26,10514,Mumbai,5175,Electronics,1,706.36,15,UPI,63
92745,2024-09-08,10496,Hyderabad,5169,Electronics,1,131.79,0,COD,104
92746,2024-10-18,10416,Delhi,5028,Grocery,3,980.72,5,COD,75
92747,2024-05-23,10030,Mumbai,5196,Grocery,2,709.39,0,UPI,48
92748,2024-11-16,10343,Bangalore,5001,Grocery,3,815.2,0,UPI,24
92749,2024-01-08,10063,Mumbai,5190,Fashion,1,972.29,0,UPI,31
92750,2024-07-07,10368,Pune,5103,Grocery,4,671.49,10,COD,48
92751,2024-01-06,10116,Delhi,5051,Food,3,794.77,0,COD,107
92752,2024-01-10,10160,Chennai,5165,Food,2,493.37,0,Card,52
92753,2024-02-07,10602,Delhi,5038,Food,2,380.52,15,UPI,99
92754,2024-04-18,10276,Mumbai,5113,Food,4,671.11,5,Card,62
92755,2024-10-26,10443,Delhi,5180,Grocery,4,596.46,15,Wallet,55
92756,2024-04-29,10485,Chennai,5046,Fashion,1,1008.35,15,UPI,45
92757,2024-10-13,10309,Delhi,5083,Food,2,540.94,0,Card,46
92758,2024-04-21,10673,Bangalore,5043,Food,1,205.3,5,COD,51
92759,2024-11-28,10099,Chennai,5138,Fashion,4,374.57,10,Wallet,85
92760,2024-03-28,10273,Delhi,5147,Grocery,3,257.02,15,UPI,50
92761,2024-06-29,10316,Chennai,5200,Electronics,1,391.31,10,COD,84
92762,2024-08-10,10430,Delhi,5189,Food,2,626.2,5,UPI,45
92763,2024-07-22,10287,Delhi,5137,Fashion,3,287.92,0,COD,106
92764,2024-04-03,10687,Mumbai,5188,Electronics,2,118.57,5,COD,85
92765,2024-11-07,10469,Delhi,5199,Fashion,2,471.5,5,Wallet,48
92766,2024-12-24,10717,Pune,5153,Electronics,1,89.81,0,Card,103
92767,2024-12-11,10703,Delhi,5029,Food,3,268.95,5,Card,118
92768,2024-05-25,10021,Chennai,5057,Electronics,3,532.06,15,Wallet,62
92769,2024-08-27,10213,Mumbai,5145,Electronics,3,247.71,5,Wallet,23
92770,2024-05-18,10057,Pune,5117,Fashion,1,948.89,10,Card,40
92771,2024-04-30,10445,Pune,5045,Electronics,2,165.64,5,COD,106
92772,2024-08-04,10065,Mumbai,5058,Fashion,4,865.69,10,Card,85
92773,2024-03-02,10683,Hyderabad,5076,Food,2,597.96,10,Card,110
92774,2024-06-23,10133,Bangalore,5173,Electronics,1,557.99,20,Card,37
92775,2024-11-12,10301,Chennai,5092,Grocery,3,659.56,15,COD,61
92776,2024-11-18,10356,Pune,5175,Grocery,2,716.57,10,UPI,71
92777,2024-03-08,10151,Bangalore,5124,Electronics,2,230.88,5,UPI,116
92778,2024-08-30,10023,Bangalore,5126,Grocery,1,598.03,0,Card,35
92779,2024-05-26,10774,Mumbai,5006,Food,3,180.18,20,Card,26
92780,2024-02-03,10134,Bangalore,5138,Food,3,340.41,10,UPI,53
92781,2024-12-12,10046,Chennai,5122,Fashion,3,709.93,5,Card,42
92782,2024-12-25,10563,Bangalore,5065,Grocery,3,876.69,5,COD,36
92783,2024-07-10,10412,Hyderabad,5029,Grocery,2,251.1,0,Card,108
92784,2024-12-04,10777,Hyderabad,5189,Grocery,3,571.81,0,COD,88
92785,2024-11-08,10522,Hyderabad,5073,Grocery,3,415.48,0,UPI,85
92786,2024-11-23,10300,Chennai,5135,Food,2,874.33,0,Card,43
92787,2024-03-21,10220,Pune,5190,Fashion,1,905.08,0,Wallet,28
92788,2024-09-26,10380,Bangalore,5038,Electronics,3,497.11,10,UPI,71
92789,2024-11-01,10606,Delhi,5079,Food,3,789.03,5,UPI,79
92790,2024-06-20,10585,Hyderabad,5071,Grocery,4,127.56,0,Card,100
92791,2024-07-10,10478,Hyderabad,5080,Grocery,3,542.03,10,Wallet,96
92792,2024-12-05,10733,Chennai,5136,Fashion,4,296.65,5,Wallet,23
92793,2024-06-12,10108,Mumbai,5109,Grocery,2,610.1,0,Wallet,77
92794,2024-09-09,10771,Hyderabad,5046,Electronics,3,914.58,0,Card,91
92795,2024-08-17,10157,Hyderabad,5141,Food,1,229.75,5,Wallet,104
92796,2024-11-09,10116,Delhi,5104,Food,2,472.97,0,COD,47
92797,2024-01-21,10505,Mumbai,5120,Food,4,270.83,20,UPI,49
92798,2024-04-10,10763,Chennai,5083,Grocery,3,457.66,0,COD,59
92799,2024-03-26,10629,Mumbai,5148,Fashion,2,598.18,15,UPI,82
92800,2024-05-24,10308,Chennai,5017,Fashion,4,560.56,10,COD,71
92801,2024-07-07,10232,Mumbai,5057,Electronics,1,637.17,5,Wallet,29
92802,2024-03-28,10454,Pune,5119,Fashion,4,741.23,5,UPI,95
92803,2024-08-18,10153,Chennai,5001,Food,2,608.76,0,COD,49
92804,2024-07-21,10356,Pune,5174,Grocery,2,820.35,10,COD,105
92805,2024-04-10,10743,Delhi,5163,Food,4,230.41,0,UPI,109
92806,2024-11-08,10576,Chennai,5044,Electronics,3,235.1,5,Card,115
92807,2024-05-27,10585,Hyderabad,5194,Electronics,2,666.02,0,Card,43
92808,2024-06-06,10425,Mumbai,5036,Grocery,1,677.75,10,Wallet,71
92809,2024-10-29,10667,Pune,5053,Fashion,2,266.23,10,Card,90
92810,2024-09-03,10028,Mumbai,5049,Food,1,438.36,20,Wallet,32
92811,2024-09-17,10092,Hyderabad,5155,Electronics,2,665.85,0,Card,68
92812,2024-07-08,10142,Delhi,5005,Electronics,2,219.45,15,Card,101
92813,2024-04-13,10739,Pune,5158,Electronics,3,867.39,10,Card,52
92814,2024-07-05,10467,Bangalore,5023,Food,3,616.97,15,Wallet,98
92815,2024-06-08,10364,Mumbai,5040,Food,2,488.84,15,Wallet,101
92816,2024-08-06,10543,Bangalore,5037,Food,3,108.89,0,UPI,100
92817,2024-02-03,10713,Mumbai,5126,Fashion,3,643.15,15,Card,118
92818,2024-03-10,10670,Bangalore,5102,Grocery,3,308.82,0,Wallet,117
92819,2024-02-03,10339,Mumbai,5119,Food,1,968.02,0,COD,51
92820,2024-11-08,10476,Pune,5059,Grocery,3,566.47,10,UPI,102
92821,2024-07-05,10113,Pune,5141,Electronics,4,205.52,0,COD,61
92822,2024-08-05,10350,Hyderabad,5126,Grocery,1,584.6,10,Wallet,62
92823,2024-11-19,10391,Hyderabad,5001,Fashion,1,863.99,5,Wallet,20
92824,2024-08-29,10324,Hyderabad,5144,Fashion,3,392.34,0,Wallet,36
92825,2024-02-13,10396,Bangalore,5060,Fashion,1,204.4,10,Card,106
92826,2024-05-08,10362,Bangalore,5056,Electronics,2,157.0,10,COD,118
92827,2024-05-11,10170,Bangalore,5159,Food,2,840.2,0,Card,112
92828,2024-12-22,10363,Chennai,5129,Electronics,4,1046.4,0,COD,32
92829,2024-06-23,10178,Mumbai,5160,Fashion,2,181.15,0,UPI,42
92830,2024-09-18,10689,Chennai,5100,Grocery,1,774.21,10,UPI,93
92831,2024-05-04,10445,Pune,5077,Fashion,2,280.38,10,COD,97
92832,2024-01-31,10545,Mumbai,5160,Grocery,1,182.03,15,Wallet,76
92833,2024-11-21,10200,Chennai,5059,Electronics,2,620.41,15,COD,58
92834,2024-06-18,10143,Hyderabad,5137,Grocery,1,266.42,10,UPI,54
92835,2024-10-31,10629,Mumbai,5160,Electronics,3,170.22,5,Wallet,84
92836,2024-10-17,10347,Pune,5173,Food,2,481.71,10,UPI,49
92837,2024-09-30,10646,Mumbai,5195,Grocery,2,139.8,0,UPI,48
92838,2024-06-28,10257,Mumbai,5169,Fashion,1,125.56,10,Card,77
92839,2024-03-07,10057,Pune,5012,Electronics,4,480.09,15,COD,35
92840,2024-01-26,10334,Delhi,5120,Fashion,1,279.94,0,UPI,117
92841,2024-05-09,10547,Chennai,5055,Electronics,4,567.46,10,Wallet,61
92842,2024-06-10,10111,Chennai,5150,Food,4,99.53,5,Card,33
92843,2024-03-20,10528,Pune,5124,Fashion,1,200.98,15,UPI,69
92844,2024-08-17,10634,Bangalore,5102,Electronics,4,246.0,5,UPI,20
92845,2024-10-25,10505,Mumbai,5003,Fashion,3,100.71,0,UPI,22
92846,2024-03-03,10205,Delhi,5195,Grocery,4,175.32,5,UPI,58
92847,2024-09-19,10768,Hyderabad,5091,Electronics,3,515.1,0,UPI,60
92848,2024-06-26,10485,Chennai,5036,Fashion,4,643.79,0,COD,59
92849,2024-06-27,10053,Bangalore,5002,Grocery,3,437.32,5,Card,42
92850,2024-02-20,10637,Chennai,5168,Electronics,4,380.06,0,UPI,104
92851,2024-05-10,10216,Chennai,5168,Electronics,3,363.14,5,UPI,67
92852,2024-09-18,10289,Mumbai,5161,Fashion,2,243.04,5,COD,104
92853,2024-09-23,10108,Mumbai,5027,Fashion,3,136.88,5,Card,107
92854,2024-02-01,10775,Bangalore,5009,Electronics,4,758.63,15,COD,68
92855,2024-10-22,10234,Mumbai,5139,Food,1,391.26,15,Card,82
92856,2024-11-12,10553,Delhi,5082,Food,2,875.57,0,Card,100
92857,2024-06-02,10593,Chennai,5010,Fashion,3,509.3,20,Wallet,70
92858,2024-02-26,10394,Bangalore,5103,Food,4,723.89,5,Card,102
92859,2024-12-04,10341,Hyderabad,5013,Food,4,276.56,0,UPI,62
92860,2024-11-29,10640,Bangalore,5001,Electronics,2,858.56,0,Card,65
92861,2024-09-08,10401,Hyderabad,5091,Food,2,600.71,15,Card,55
92862,2024-12-11,10018,Chennai,5059,Food,2,622.24,10,Wallet,92
92863,2024-01-27,10679,Mumbai,5129,Grocery,1,884.81,0,Wallet,65
92864,2024-02-01,10709,Bangalore,5189,Grocery,2,593.96,0,Card,85
92865,2024-11-02,10133,Bangalore,5125,Electronics,1,310.98,0,Wallet,108
92866,2024-04-19,10282,Delhi,5154,Grocery,1,370.16,15,UPI,87
92867,2024-11-02,10507,Delhi,5022,Grocery,1,122.29,10,UPI,73
92868,2024-08-22,10054,Hyderabad,5111,Grocery,2,156.37,5,Card,73
92869,2024-04-15,10204,Bangalore,5045,Electronics,1,158.97,5,COD,78
92870,2024-09-09,10303,Delhi,5087,Food,1,346.13,0,Card,57
92871,2024-04-04,10169,Chennai,5145,Food,3,270.04,10,COD,110
92872,2024-02-01,10168,Chennai,5067,Grocery,3,192.76,5,COD,32
92873,2024-01-29,10248,Hyderabad,5155,Grocery,4,763.6,15,Card,39
92874,2024-04-23,10518,Mumbai,5122,Electronics,3,737.8,5,Card,33
92875,2024-07-05,10253,Bangalore,5013,Food,4,250.92,5,UPI,79
92876,2024-01-04,10518,Mumbai,5146,Electronics,1,79.59,10,UPI,84
92877,2024-11-27,10797,Mumbai,5158,Grocery,3,855.73,5,UPI,61
92878,2024-04-26,10429,Pune,5101,Grocery,1,405.43,20,Wallet,113
92879,2024-04-03,10051,Mumbai,5140,Electronics,2,405.0,15,COD,57
92880,2024-01-05,10660,Chennai,5023,Fashion,3,777.53,10,Card,91
92881,2024-10-18,10151,Bangalore,5183,Fashion,1,335.97,10,Wallet,54
92882,2024-06-06,10393,Mumbai,5156,Electronics,4,1007.99,5,UPI,97
92883,2024-09-06,10510,Chennai,5121,Electronics,2,620.23,15,Wallet,98
92884,2024-07-18,10536,Bangalore,5130,Fashion,2,695.58,20,COD,67
92885,2024-05-12,10322,Hyderabad,5132,Food,1,177.86,0,UPI,113
92886,2024-12-08,10772,Pune,5098,Electronics,3,565.01,10,Wallet,32
92887,2024-08-25,10714,Delhi,5092,Fashion,1,814.6,0,Card,39
92888,2024-05-08,10100,Pune,5024,Food,2,354.6,5,UPI,104
92889,2024-04-13,10442,Pune,5050,Food,4,105.09,15,Card,100
92890,2024-09-11,10639,Mumbai,5103,Fashion,1,553.28,0,Card,27
92891,2024-10-03,10644,Pune,5038,Fashion,1,435.19,10,UPI,76
92892,2024-01-23,10019,Pune,5151,Fashion,1,502.03,5,UPI,118
92893,2024-03-11,10097,Chennai,5094,Electronics,4,900.13,15,UPI,111
92894,2024-04-07,10417,Delhi,5194,Food,1,672.38,20,Wallet,81
92895,2024-07-13,10658,Pune,5030,Electronics,4,497.55,10,Card,78
92896,2024-06-07,10309,Delhi,5047,Electronics,2,563.37,20,COD,37
92897,2024-03-02,10223,Bangalore,5096,Fashion,4,702.64,15,COD,52
92898,2024-06-06,10782,Hyderabad,5104,Food,1,488.9,0,Card,60
92899,2024-06-23,10144,Chennai,5122,Fashion,2,935.28,10,Wallet,72
92900,2024-05-02,10295,Delhi,5061,Electronics,2,510.88,5,Card,88
92901,2024-05-17,10266,Chennai,5076,Food,2,459.87,5,UPI,28
92902,2024-06-03,10039,Pune,5185,Food,2,74.75,10,Wallet,78
92903,2024-11-22,10247,Bangalore,5022,Fashion,2,150.56,5,Card,109
92904,2024-04-07,10474,Chennai,5084,Fashion,1,155.48,0,Wallet,24
92905,2024-10-12,10496,Hyderabad,5046,Electronics,1,926.85,20,COD,44
92906,2024-05-16,10213,Mumbai,5110,Grocery,2,653.84,0,UPI,98
92907,2024-06-09,10441,Mumbai,5154,Food,3,416.67,10,Card,106
92908,2024-09-28,10106,Bangalore,5179,Fashion,3,336.54,0,COD,116
92909,2024-01-11,10185,Hyderabad,5012,Fashion,3,407.02,10,COD,108
92910,2024-12-28,10370,Chennai,5196,Food,2,726.81,20,Wallet,104
92911,2024-01-10,10531,Pune,5069,Grocery,4,126.97,5,COD,89
92912,2024-02-22,10502,Mumbai,5127,Fashion,3,954.11,15,Card,66
92913,2024-10-24,10307,Bangalore,5010,Electronics,3,588.59,0,COD,56
92914,2024-02-28,10422,Bangalore,5072,Grocery,3,251.99,10,COD,84
92915,2024-12-25,10789,Hyderabad,5199,Food,2,415.25,10,UPI,74
92916,2024-06-25,10480,Pune,5176,Grocery,2,517.71,5,COD,21
92917,2024-05-11,10742,Hyderabad,5101,Food,3,367.9,10,UPI,89
92918,2024-02-06,10692,Chennai,5138,Food,2,293.25,5,Card,36
92919,2024-06-23,10721,Bangalore,5123,Grocery,1,509.72,0,Wallet,87
92920,2024-02-07,10121,Delhi,5167,Fashion,1,681.17,5,UPI,41
92921,2024-08-15,10098,Delhi,5133,Food,1,913.32,0,UPI,103
92922,2024-03-15,10514,Mumbai,5058,Fashion,4,877.43,0,UPI,56
92923,2024-10-31,10047,Hyderabad,5108,Food,3,969.35,10,UPI,110
92924,2024-03-12,10579,Chennai,5059,Food,4,597.31,0,Card,29
92925,2024-04-28,10104,Bangalore,5095,Food,4,391.5,10,Wallet,21
92926,2024-03-03,10318,Bangalore,5131,Grocery,4,610.11,0,Wallet,101
92927,2024-05-09,10705,Chennai,5037,Food,4,100.29,5,Wallet,73
92928,2024-03-26,10624,Pune,5055,Food,3,508.39,20,Card,20
92929,2024-12-24,10356,Pune,5018,Food,1,787.69,5,Card,35
92930,2024-05-02,10293,Delhi,5073,Electronics,1,392.93,0,COD,116
92931,2024-11-15,10664,Hyderabad,5010,Electronics,3,585.46,0,Wallet,88
92932,2024-08-26,10158,Pune,5015,Grocery,2,141.43,10,Wallet,65
92933,2024-09-24,10572,Hyderabad,5154,Fashion,1,409.1,0,COD,27
92934,2024-12-12,10601,Chennai,5109,Fashion,2,804.64,10,Wallet,63
92935,2024-08-04,10716,Pune,5181,Electronics,3,550.97,5,COD,99
92936,2024-06-15,10530,Bangalore,5128,Food,4,396.46,10,UPI,44
92937,2024-12-17,10329,Chennai,5061,Fashion,2,545.44,15,UPI,31
92938,2024-03-23,10645,Mumbai,5126,Electronics,2,712.32,10,Card,115
92939,2024-04-03,10372,Bangalore,5091,Food,4,526.55,10,COD,54
92940,2024-10-25,10630,Mumbai,5173,Food,3,415.7,0,Wallet,59
92941,2024-12-19,10166,Chennai,5034,Grocery,4,432.84,0,Card,103
92942,2024-05-21,10795,Hyderabad,5057,Grocery,1,727.71,10,UPI,24
92943,2024-01-07,10612,Mumbai,5131,Fashion,1,454.47,0,COD,72
92944,2024-02-26,10339,Mumbai,5183,Fashion,3,317.75,0,Wallet,97
92945,2024-02-17,10170,Bangalore,5059,Fashion,3,493.87,5,Card,38
92946,2024-06-04,10289,Mumbai,5021,Grocery,3,206.01,5,Card,85
92947,2024-12-14,10454,Pune,5014,Food,1,398.73,0,Wallet,56
92948,2024-09-20,10470,Hyderabad,5078,Fashion,4,183.53,10,Wallet,35
92949,2024-06-15,10308,Chennai,5083,Food,3,528.5,0,Wallet,117
92950,2024-05-28,10724,Mumbai,5174,Grocery,3,943.0,20,COD,75
92951,2024-10-07,10370,Chennai,5137,Food,4,263.2,5,COD,22
92952,2024-11-12,10193,Bangalore,5027,Electronics,3,146.97,20,UPI,82
92953,2024-10-26,10178,Mumbai,5185,Electronics,3,65.46,15,COD,53
92954,2024-06-07,10623,Hyderabad,5085,Grocery,1,549.24,0,UPI,78
92955,2024-07-06,10746,Chennai,5161,Fashion,1,231.62,15,UPI,116
92956,2024-01-05,10156,Mumbai,5097,Food,2,816.39,0,UPI,68
92957,2024-05-08,10704,Hyderabad,5023,Electronics,2,731.89,5,Wallet,42
92958,2024-02-05,10061,Pune,5134,Fashion,2,146.77,10,Wallet,53
92959,2024-11-08,10765,Pune,5022,Food,4,135.62,0,COD,96
92960,2024-10-02,10084,Pune,5102,Food,2,292.71,10,Wallet,41
92961,2024-07-20,10241,Hyderabad,5123,Food,1,514.56,5,Wallet,52
92962,2024-09-05,10625,Hyderabad,5155,Electronics,4,621.71,20,Card,59
92963,2024-10-13,10570,Bangalore,5131,Electronics,2,505.68,20,Card,89
92964,2024-05-21,10748,Chennai,5137,Electronics,1,292.4,10,Wallet,47
92965,2024-07-26,10011,Delhi,5082,Grocery,4,838.66,10,Wallet,24
92966,2024-01-26,10315,Mumbai,5127,Food,1,858.13,10,Card,52
92967,2024-10-07,10144,Chennai,5123,Grocery,2,489.58,5,COD,111
92968,2024-04-05,10410,Mumbai,5011,Electronics,4,624.67,15,UPI,54
92969,2024-02-14,10131,Chennai,5001,Grocery,4,739.82,15,COD,54
92970,2024-08-30,10490,Hyderabad,5198,Grocery,4,651.11,0,Card,102
92971,2024-07-02,10505,Mumbai,5170,Electronics,4,509.35,10,Wallet,23
92972,2024-04-13,10091,Hyderabad,5081,Fashion,2,148.03,0,Wallet,32
92973,2024-12-23,10359,Mumbai,5194,Fashion,1,751.14,0,UPI,43
92974,2024-08-03,10563,Bangalore,5154,Grocery,1,459.26,10,UPI,68
92975,2024-05-01,10586,Delhi,5119,Food,3,950.93,20,Wallet,32
92976,2024-02-07,10290,Pune,5116,Fashion,2,460.24,20,Wallet,117
92977,2024-10-10,10430,Delhi,5174,Grocery,4,693.87,5,Wallet,31
92978,2024-02-06,10194,Chennai,5080,Grocery,3,559.32,15,UPI,58
92979,2024-06-25,10516,Bangalore,5072,Fashion,1,274.51,0,Card,47
92980,2024-09-09,10103,Mumbai,5006,Food,3,243.87,20,Card,112
92981,2024-08-13,10306,Delhi,5092,Food,1,885.85,10,Wallet,94
92982,2024-07-18,10446,Hyderabad,5181,Electronics,2,491.9,5,Card,114
92983,2024-01-23,10462,Pune,5099,Food,2,680.21,20,UPI,89
92984,2024-01-14,10525,Mumbai,5115,Electronics,4,453.34,5,Card,117
92985,2024-10-26,10102,Delhi,5046,Fashion,4,1044.17,5,Card,45
92986,2024-04-05,10222,Bangalore,5121,Grocery,2,579.97,0,COD,28
92987,2024-02-19,10660,Chennai,5039,Electronics,3,553.15,15,Wallet,59
92988,2024-04-27,10212,Hyderabad,5059,Grocery,3,472.24,15,UPI,36
92989,2024-07-12,10127,Bangalore,5181,Grocery,2,434.0,0,COD,76
92990,2024-06-30,10653,Pune,5040,Food,2,532.26,15,Card,91
92991,2024-04-05,10295,Delhi,5169,Electronics,1,138.59,5,COD,81
92992,2024-11-08,10205,Delhi,5108,Food,3,937.5,20,UPI,118
92993,2024-02-06,10205,Delhi,5142,Electronics,1,930.59,0,Card,42
92994,2024-11-13,10286,Chennai,5094,Grocery,1,810.27,10,UPI,71
92995,2024-03-23,10450,Chennai,5148,Food,2,664.63,15,UPI,92
92996,2024-05-17,10184,Delhi,5079,Fashion,1,753.29,10,COD,74
92997,2024-05-28,10527,Chennai,5180,Electronics,4,508.48,0,COD,56
92998,2024-10-16,10561,Hyderabad,5073,Food,3,362.03,10,UPI,59
92999,2024-10-02,10487,Hyderabad,5075,Grocery,3,137.98,15,COD,39
93000,2024-09-13,10624,Pune,5045,Electronics,2,199.85,0,Wallet,97
93001,2024-03-03,10312,Mumbai,5082,Food,3,906.04,10,Wallet,104
93002,2024-06-20,10256,Delhi,5135,Food,2,766.92,10,Wallet,98
93003,2024-06-04,10032,Pune,5192,Grocery,1,635.74,5,COD,113
93004,2024-01-07,10048,Bangalore,5056,Fashion,4,141.2,15,Card,104
93005,2024-02-03,10155,Delhi,5149,Fashion,3,1023.31,0,UPI,79
93006,2024-06-12,10680,Chennai,5012,Fashion,1,543.18,0,Card,39
93007,2024-12-09,10380,Bangalore,5007,Fashion,1,643.12,5,Card,31
93008,2024-12-24,10730,Mumbai,5039,Electronics,1,599.08,15,Card,23
93009,2024-03-28,10472,Delhi,5118,Fashion,3,906.63,20,Card,93
93010,2024-02-08,10285,Chennai,5008,Grocery,3,964.12,10,Card,36
93011,2024-08-26,10709,Bangalore,5113,Grocery,3,644.79,15,UPI,36
93012,2024-06-30,10365,Pune,5197,Food,1,528.29,5,Card,59
93013,2024-06-02,10196,Hyderabad,5117,Food,2,849.31,0,Card,103
93014,2024-09-04,10596,Chennai,5032,Fashion,4,403.59,20,COD,33
93015,2024-02-26,10142,Delhi,5003,Grocery,4,91.88,5,Wallet,76
93016,2024-12-04,10479,Bangalore,5183,Food,3,386.47,0,UPI,24
93017,2024-12-18,10336,Hyderabad,5058,Fashion,4,794.67,20,UPI,75
93018,2024-02-04,10099,Chennai,5056,Electronics,2,132.83,5,Wallet,76
93019,2024-04-08,10159,Delhi,5126,Grocery,2,569.64,5,UPI,90
93020,2024-05-21,10215,Chennai,5189,Grocery,2,633.67,5,Card,57
93021,2024-03-24,10078,Mumbai,5030,Grocery,4,487.56,5,Wallet,33
93022,2024-02-21,10179,Delhi,5131,Food,3,574.89,0,COD,71
93023,2024-05-11,10799,Chennai,5036,Electronics,4,709.01,0,Card,20
93024,2024-07-06,10027,Pune,5147,Electronics,4,219.31,0,COD,96
93025,2024-11-29,10648,Mumbai,5044,Grocery,1,291.58,10,COD,98
93026,2024-01-03,10129,Delhi,5058,Electronics,4,744.1,5,Wallet,94
93027,2024-01-14,10364,Mumbai,5077,Grocery,4,297.37,0,Wallet,60
93028,2024-08-05,10383,Pune,5147,Electronics,3,238.63,15,Wallet,96
93029,2024-07-08,10584,Pune,5071,Food,3,132.6,10,UPI,45
93030,2024-09-20,10751,Hyderabad,5138,Grocery,2,291.83,5,UPI,47
93031,2024-11-20,10592,Bangalore,5014,Grocery,1,524.66,0,COD,34
93032,2024-05-24,10498,Chennai,5012,Electronics,2,397.74,5,UPI,43
93033,2024-11-17,10659,Chennai,5005,Grocery,3,284.13,5,UPI,80
93034,2024-12-30,10197,Delhi,5174,Fashion,1,707.8,10,Card,43
93035,2024-05-14,10482,Mumbai,5010,Grocery,3,480.6,15,COD,62
93036,2024-05-03,10707,Bangalore,5113,Electronics,3,591.28,15,Wallet,42
93037,2024-12-17,10431,Delhi,5046,Electronics,1,834.56,10,UPI,79
93038,2024-08-11,10479,Bangalore,5116,Electronics,4,562.19,0,Card,119
93039,2024-04-22,10296,Bangalore,5151,Electronics,4,547.04,20,COD,62
93040,2024-08-12,10085,Pune,5130,Fashion,1,863.82,5,Wallet,41
93041,2024-09-28,10740,Pune,5053,Electronics,1,341.6,5,Wallet,100
93042,2024-04-28,10648,Mumbai,5017,Grocery,1,507.86,20,Wallet,74
93043,2024-03-04,10238,Chennai,5071,Fashion,1,102.52,0,Card,37
93044,2024-09-02,10447,Hyderabad,5074,Electronics,4,597.35,10,UPI,68
93045,2024-03-21,10391,Hyderabad,5092,Food,3,646.54,15,Card,109
93046,2024-10-22,10224,Bangalore,5021,Electronics,4,215.22,10,Card,112
93047,2024-09-26,10798,Delhi,5054,Food,4,291.6,0,UPI,49
93048,2024-08-11,10171,Mumbai,5158,Grocery,4,724.53,0,Wallet,102
93049,2024-04-21,10297,Pune,5179,Grocery,4,305.57,20,UPI,46
